0.6577592	0.6981544	0.6744375
0.7321735	0.6776472	0.7080603
0.7810646	0.7678087	0.7754269
0.7187378	0.6671938	0.6957922
0.6993466	0.6610916	0.682151
0.7580703	0.7668369	0.761853
0.6739201	0.682003	0.6777273
0.666533	0.5740792	0.6245765
0.6518128	0.6911217	0.669179
0.7011156	0.7443954	0.7221789
0.6184257	0.6468864	0.6303267
0.6718874	0.6048273	0.6501297
0.5202251	0.4987857	0.51284
0.7107815	0.7227763	0.7159188
0.6883544	0.6549949	0.6770692
0.6147271	0.5580529	0.5965093
0.5958803	0.5315968	0.5759771
0.543079	0.5364249	0.5411564
0.5522421	0.49513	0.5341013
0.5799008	0.5479166	0.5693069
0.5797279	0.5725329	0.577307
0.6208373	0.6397559	0.628327
0.7638844	0.7747119	0.7681215
0.5691976	0.5381927	0.5557948
0.6424896	0.6409982	0.6418642
0.5832102	0.4970579	0.5564711
0.53066	0.4827397	0.5162122
0.5372443	0.490455	0.5227989
0.5449453	0.4975587	0.5305262
0.5199093	0.4899055	0.5104473
0.5747629	0.559588	0.5692751
0.7373712	0.7003332	0.7257468
0.6735866	0.627485	0.6605696
0.7592975	0.7136568	0.7426895
0.7366496	0.7250119	0.7325016
0.63003	0.5964595	0.6172987
0.7300941	0.5866225	0.6696577
0.6089054	0.5020357	0.5728719
0.6185408	0.5699916	0.604054
0.6512709	0.5775342	0.6287976
0.6712476	0.5198498	0.6072494
0.7052131	0.5852605	0.6616965
0.7264753	0.7229327	0.7251391
0.6414971	0.6441478	0.6425255
0.6006199	0.4663396	0.5290076
0.6419382	0.5211278	0.5986972
0.5470234	0.4970491	0.5286534
0.5712132	0.5326679	0.5561034
0.5672105	0.5446813	0.5579987
0.5493097	0.5050512	0.5377634
0.4178276	0.5524086	0.452407
0.3266056	0.3401104	0.3299198
0.2572087	0.2787865	0.2618768
0.01731196	0.3197836	0.0231412
0.566368	0.5036132	0.5378038
0.04844302	0.01432519	0.03619824
0.5319247	0.4631302	0.5060955
0.2779233	0.3144932	0.2873743
0.2884457	-0.01837115	0.2505403
0.6627012	0.5220433	0.6036919
0.5290345	0.4879533	0.5145013
0.5046605	0.4808722	0.4932724
0.5796209	0.5392893	0.5635032
0.2704058	0.2989689	0.2806849
0.01274032	0.01458117	0.01304462
0.1999289	0.1031598	0.1861129
0.07879093	0.06721351	0.07408967
0.02905806	-0.4100386	0.02535091
0.6026672	0.5216914	0.5787128
0.2022563	0.097213	0.16594
0.454532	0.306704	0.4130342
0.5302446	0.4864335	0.5128273
0.4219011	0.2645169	0.3924981
0.7421892	0.5926747	0.6788367
0.4974559	0.4694638	0.488278
0.5258456	0.5265559	0.5261005
0.6160752	0.4965608	0.5534694
0.6023507	0.4996948	0.5557441
0.6334195	0.5180229	0.5774302
0.5867001	0.4251965	0.4920456
0.5466423	0.3504622	0.4250568
0.5905376	0.5294727	0.565908
0.5452495	0.5107941	0.5272753
0.6179032	0.671853	0.6372474
0.7992207	0.6225741	0.7160716
0.7140176	0.6308134	0.6781287
0.5464826	0.5548156	0.5502727
0.506255	0.5371618	0.516636
0.5184267	0.4962612	0.5085677
0.6169011	0.6044141	0.6122489
0.6144056	0.4526132	0.5524294
0.5001759	0.4572282	0.4845362
0.3109056	0.2730247	0.2998967
0.1488405	-0.05412385	0.1195168
0.743155	0.5227712	0.6663665
0.7306833	0.6466641	0.6972737
0.4860561	0.4179867	0.4575129
0.5249467	0.5338764	0.5287619
0.4941367	0.3918374	0.4675891
0.5377081	0.587264	0.563334
0.2430706	0.1494163	0.2327782
0.731243	0.6200498	0.7039169
0.6847787	0.6346258	0.6657453
0.3598742	0.412134	0.3771959
0.5650912	0.5598053	0.562971
0.56272	0.5832692	0.5708123
0.5939458	0.6182125	0.603583
0.7273523	0.5289714	0.6702251
0.6492497	0.4585374	0.6030475
0.5058192	0.4377525	0.4798952
0.5663091	0.4415875	0.5447871
0.4674223	0.3453112	0.4267176
0.6554489	0.5668617	0.6269822
0.5547317	0.4120516	0.4924739
0.6412627	0.4369172	0.5739777
0.6230967	0.626086	0.6241364
0.7188364	0.6812121	0.7065702
0.7033206	0.55728	0.6560843
0.5174708	0.5000737	0.5117127
0.6781473	0.6167595	0.6540302
0.7413685	0.5933609	0.6903726
0.5869326	0.5910343	0.588796
0.5280812	0.553682	0.5358017
0.743298	0.5848191	0.6924934
0.7585708	0.6812694	0.7289799
0.7630453	0.7020833	0.7385403
0.7469418	0.6899787	0.7278074
0.6269724	0.5888332	0.6112004
0.5566092	0.5966565	0.5754644
0.6792197	0.6315334	0.6614075
0.4281049	0.4238173	0.4262453
0.6850611	0.607978	0.6538884
0.6447076	0.5835568	0.6220419
0.6683012	0.6477663	0.661498
0.4892693	0.5714237	0.513653
0.6869183	0.669002	0.6801071
0.6186082	0.6477745	0.6318781
0.5682058	0.6065914	0.5848268
0.6438823	0.5902766	0.6241947
0.7164079	0.6809205	0.7024364
0.6133168	0.609098	0.6119206
0.6494222	0.6603634	0.6533609
0.7278618	0.7121647	0.7231326
0.6961535	0.6571386	0.6852022
0.6039235	0.6076708	0.605106
0.6467222	0.6295105	0.6413565
0.6352684	0.5770251	0.6165247
0.5739962	0.4600608	0.5315532
0.6148883	0.5625921	0.5948262
0.7883188	0.7975775	0.7910645
0.3340745	0.09798489	0.2725959
0.4109959	0.2861753	0.3847215
0.1987802	0.3841449	0.2299119
0.6732442	0.6200662	0.6607063
0.8259483	0.7952528	0.8184628
0.7184699	0.7372064	0.7231034
0.873324	0.8568806	0.8694997
0.7995594	0.7945438	0.7982738
0.8029053	0.8175658	0.8066429
0.48369	0.3971302	0.4573216
0.1422054	0.07217354	0.1232682
0.4919588	0.2116162	0.4533318
0.7702208	0.6772565	0.7498991
0.5570958	0.5689162	0.5604111
0.7682019	0.3803285	0.7411243
0.5109714	0.05589319	0.4791464
0.6851481	0.5242724	0.6392243
0.5612207	0.5188816	0.5481289
0.6394293	0.5840293	0.619359
0.6124158	0.506738	0.5747363
0.3697639	0.3265619	0.352746
0.7307197	0.6018129	0.6768433
0.7791376	0.7045662	0.7520048
0.7480318	0.6952699	0.7289761
0.7463906	0.6880909	0.7264336
0.8436288	0.734206	0.8013488
0.7317844	0.7051641	0.7225048
0.7410046	0.6979198	0.727436
0.7085809	0.6641396	0.6941028
0.6247224	0.4815765	0.5768227
0.5614563	0.444007	0.5159889
0.5600748	0.428671	0.5159699
0.6150285	0.4970026	0.5674592
0.7191138	0.6886963	0.7071503
0.688213	0.6554851	0.676806
0.7442899	0.6335061	0.703632
0.6149944	0.6137696	0.6146058
0.6245234	0.549731	0.5970422
0.1613727	0.1777327	0.1674227
0.7283286	0.6331695	0.6890402
0.6404408	0.5318106	0.5974307
0.7360346	0.680133	0.7122529
0.7151894	0.6207439	0.6716491
0.5317648	0.4548182	0.493055
0.5094765	0.4124949	0.4686251
0.7329983	0.6075061	0.6910319
0.7256625	0.5995609	0.6777808
0.7677405	0.6498468	0.7309361
0.730058	0.634259	0.6960014
0.7518672	0.632487	0.7167216
0.7584898	0.6277754	0.7171046
0.7489336	0.657549	0.7172485
0.7414996	0.6093258	0.70424
0.6895954	0.5833859	0.6587984
0.695583	0.5654351	0.654345
0.7502798	0.6358337	0.7148667
0.7307001	0.6544152	0.7064085
0.6799834	0.4839088	0.5963057
0.7430908	0.5848444	0.7008337
0.6643713	0.5561364	0.6360606
0.6492152	0.5950919	0.6347751
0.7390935	0.6015235	0.7023535
0.6892678	0.53633	0.6487105
0.6718612	0.4439505	0.6279539
0.6832645	0.4914695	0.6281717
0.678215	0.5587374	0.6531038
0.5947236	0.6076503	0.5989768
0.5543753	0.5324579	0.5479111
0.5387641	0.5846006	0.5579253
0.6862216	0.5699355	0.6533889
0.5468974	0.4602854	0.5258231
0.5585406	0.5039418	0.5403638
0.6186955	0.5539899	0.5981487
0.6589004	0.5835567	0.6384652
0.7204514	0.5924079	0.6819374
0.7149828	0.6132793	0.6840086
0.7488873	0.6442864	0.7168394
0.7431097	0.5225091	0.6486456
0.6442078	0.6190936	0.6348914
0.62361	0.6292958	0.6251558
0.6887003	0.6306745	0.670612
0.6843277	0.4655817	0.6202717
0.3742074	0.444324	0.3973722
0.6632305	0.5834258	0.6373735
0.6669807	0.4889412	0.6215094
0.7808562	0.7156866	0.7650816
0.5980003	0.5170942	0.5724524
0.6936889	0.6466868	0.6809566
0.83156	0.7779373	0.8154363
0.757831	0.543826	0.6932721
0.4331311	0.1848148	0.3448003
0.6598402	0.4991003	0.6109658
0.7502248	0.6351752	0.7180335
0.72272	0.6040472	0.6856817
0.7116951	0.6019482	0.6841325
0.7381708	0.7150424	0.7312536
0.7394979	0.7312022	0.7368481
0.558145	0.5509024	0.5559977
0.7249426	0.6911943	0.7135545
0.6253782	0.6345756	0.6278347
0.6987361	0.6821519	0.6935229
0.7338753	0.6573656	0.7138958
0.5901046	0.5824869	0.5883865
0.7500954	0.7048732	0.7374537
0.7310791	0.7130019	0.7262241
0.6577019	0.6702361	0.6603895
0.6313017	0.6618917	0.6403977
0.4931646	0.4872284	0.4918277
0.7835143	0.7530267	0.7731249
0.7925106	0.7918287	0.7922681
0.7337177	0.778226	0.7490839
0.4601537	0.5206335	0.4806881
0.64266	0.6229368	0.6357792
0.6750178	0.7387992	0.6941314
0.6422587	0.7394736	0.6668214
0.703091	0.4856736	0.6300901
0.7385401	0.491057	0.6578481
0.837479	0.6175938	0.7749812
0.5118303	0.5508965	0.5256041
0.6774108	0.2687177	0.556682
0.5330445	0.5932405	0.5571332
0.6579076	0.5884135	0.6322409
0.09968866	0.2556676	0.123526
0.1638856	-0.02044906	0.128497
0.1365254	0.2034528	0.1549075
0.1481815	-0.5364456	0.1251207
0.4045335	0.2745614	0.3814661
0.1987695	0.1229354	0.1875437
0.4224411	0.2863901	0.383749
0.3195102	0.03426349	0.2715819
0.4784702	0.02642612	0.3816813
0.3103247	0.3545599	0.3254807
0.2446817	0.2375322	0.2425333
0.219789	0.05217464	0.1550721
0.269617	-0.02242502	0.1579116
0.2674849	-0.1250152	0.1957964
0.1760978	0.1479149	0.1703458
0.09208226	0.03816138	0.08908971
0.03286786	0.08385401	0.05102314
0.2156304	0.4586911	0.313678
0.1327853	0.2899696	0.1858857
0.08779249	0.09676	0.08949809
0.1311124	0.1804071	0.1425961
0.01536748	0.05124899	0.01856244
0.3050802	0.4441392	0.3433278
0.3505181	0.3840874	0.3636348
0.2504796	-0.2268051	0.1858015
0.5464293	0.5791022	0.5598554
0.4671627	0.3896877	0.4366116
0.5824448	0.5154846	0.5588274
0.6659029	0.3114663	0.5175338
0.5613824	0.391901	0.5162385
0.4113888	0.002565825	0.1289587
0.2868586	0.1175593	0.2579146
0.05681155	0.09786823	0.08002298
0.2037711	0.09321849	0.1696202
0.01491906	0.03089252	0.01986925
0.000386104	0.001782649	0.000840923
0.002709616	0.001846846	0.002445263
0.002577673	-0.00188163	0.000979695
0.1974776	0.003193704	0.1290467
0.06572193	-0.002907915	0.03169679
0.01681581	0.1877408	0.02529958
0.2093133	0.02841538	0.1819578
0.3237816	0.3098302	0.3204954
0.3803788	0.243897	0.3533736
0.1414822	0.1363727	0.1399961
0.5543824	0.4077283	0.5249294
0.5473139	0.2137485	0.4890127
0.6018867	0.5234945	0.5780067
0.2242871	0.2425577	0.2249582
0.02625907	0.1545338	0.09520126
0.3995682	0.5330931	0.4416249
0.2501242	0.2729649	0.2543457
0.1505414	0.182473	0.1605035
0.5862778	0.279858	0.5409366
0.4937066	0.3526513	0.4727634
0.615434	0.2847029	0.5338129
0.3093298	-0.03036733	0.2683986
0.5077131	0.5515405	0.5223601
0.5112453	0.6195818	0.5493241
0.3505496	0.4220238	0.3702095
0.4701611	0.5746729	0.5034571
0.1241691	0.2145929	0.1500219
0.4715227	0.4077087	0.450856
0.5923627	0.5091736	0.5646277
0.4036022	0.4050823	0.4040862
0.3788533	0.2302801	0.3459063
0.330645	0.196844	0.3007563
0.4192516	0.3272877	0.3961489
0.3715188	0.5583301	0.4281718
0.5027452	0.2499756	0.4384435
0.1176117	0.2312548	0.1532004
0.5770295	0.2195043	0.5399073
0.6265313	0.5296457	0.593955
0.6298553	0.5243199	0.5895774
0.2669615	0.1446945	0.2068269
0.4804737	0.6230524	0.5432308
0.6789438	0.6932325	0.6835563
0.6440522	0.6428753	0.6437071
0.6744433	0.6729903	0.6739719
0.6097758	0.5344241	0.5848629
0.6568829	0.5909211	0.638378
0.36967	0.3729362	0.3709762
0.7844795	0.7763	0.7818142
0.7427852	0.7107905	0.7320006
0.444029	0.4779186	0.4518057
0.4024858	0.3333624	0.3825202
0.6143216	0.6059362	0.6111646
0.6723647	0.7118004	0.6853152
0.6797977	0.7171633	0.6928014
0.6320174	0.6512716	0.6383763
0.6043536	0.6135957	0.6074029
0.7404034	0.7636832	0.7488227
0.7903626	0.8183613	0.8020204
0.7292222	0.7064337	0.7216319
0.2985363	0.3639534	0.3204719
0.7634888	0.6972074	0.741821
0.5559168	0.4634507	0.524232
0.7027297	0.629264	0.6772089
0.7137661	0.7074668	0.7115507
0.6877833	0.6738881	0.6830825
0.6186779	0.6108654	0.6160593
0.6901319	0.7104021	0.6986584
0.6303747	0.6253346	0.6287349
0.3871249	0.4133827	0.3979051
0.6712308	0.6563229	0.6660499
0.5428917	0.4876096	0.5206056
0.6744638	0.6046047	0.6540045
0.4990539	0.5501222	0.5175913
0.4284016	0.5096456	0.4557417
0.6085498	0.6151667	0.6108698
0.6735449	0.7313978	0.6918906
0.7228394	0.758597	0.7341721
0.5816172	0.602856	0.589155
0.640659	0.6652023	0.6484624
0.7162237	0.723988	0.7185829
0.6722774	0.7542786	0.7023132
0.625678	0.6365481	0.6293158
0.4019938	0.5090834	0.4369649
0.5801205	0.7122342	0.6221185
0.6989334	0.7493926	0.7157172
0.5860019	0.6911646	0.6215366
0.655692	0.68043	0.6637107
0.7143207	0.7194459	0.7160229
0.5779425	0.4518415	0.5155552
0.6578637	0.690676	0.6683186
0.6211986	0.5460128	0.5989332
0.5162888	0.5111953	0.5150922
0.6841714	0.6055007	0.6638799
0.7049342	0.7664516	0.7251875
0.644056	0.6527975	0.6472117
0.7154894	0.4805657	0.6268379
0.5315462	0.5804242	0.5502765
0.7502638	0.7348022	0.7446555
0.6569923	0.7695406	0.6964746
0.7243915	0.723269	0.7239997
0.7503074	0.7884451	0.7639371
0.5622083	0.3235033	0.4940232
0.6925443	0.5492825	0.645415
0.7507165	0.8007651	0.7688533
0.6864965	0.7929057	0.7262998
0.7149819	0.663643	0.6972451
0.3571463	0.2871277	0.3330643
0.1711251	0.281061	0.1955148
0.7787925	0.6955975	0.7535261
0.7419605	0.606976	0.6843608
0.4208224	0.2815157	0.3682203
0.6857439	0.5703845	0.6566794
0.5646729	0.476058	0.522009
0.4735316	0.3086049	0.3647635
0.6179064	0.4982355	0.5840435
0.7114088	0.4410571	0.6360023
0.3954757	0.4435258	0.4083115
0.5540424	0.3127224	0.4985203
0.6393308	0.5986223	0.626806
0.7152044	0.6802857	0.7038067
0.7121593	0.5603558	0.6648248
0.7653619	0.7051842	0.7455484
0.809455	0.7760826	0.7974461
0.7904369	0.7243959	0.7682111
0.7332625	0.7020561	0.7226672
0.7499771	0.7417426	0.7473537
0.7494079	0.7362828	0.7441181
0.6940858	0.7471513	0.7166821
0.655782	0.5994884	0.6337149
0.3557114	0.3055018	0.3407056
0.6262157	0.5672203	0.5993902
0.6986738	0.6226686	0.6703496
0.7170966	0.6846226	0.7051662
0.5217786	0.316898	0.4364333
0.6914523	0.7057342	0.696767
0.274076	0.2544527	0.2689754
0.4608878	0.4345106	0.4535928
0.5262373	0.3741928	0.490202
0.7228488	0.6823346	0.7080492
0.4854722	0.04757812	0.2148352
0.7149762	0.6991673	0.7095707
0.4928152	0.4854823	0.4901704
0.4637072	0.3991958	0.4456946
0.6334932	0.6454018	0.6373134
0.5064956	0.5625776	0.5262234
0.5431433	0.3937683	0.5051105
0.4235078	0.3722949	0.4001571
0.6208998	0.3865855	0.5785754
0.4487617	0.494533	0.4616063
0.5357049	0.5049086	0.5262348
0.5003457	0.3412431	0.4687825
0.5279245	0.3837711	0.4903478
0.4245901	0.473609	0.4391102
0.2432739	0.1846333	0.223928
0.4628684	0.1435542	0.3573266
0.213162	0.1749884	0.2026127
0.3663116	0.220333	0.3177627
0.5910865	0.4403273	0.5527811
0.5071603	0.3301584	0.4473852
0.6250647	0.7296928	0.6627275
0.4899421	0.5765607	0.5154817
0.4901166	0.5643672	0.5172264
0.6679307	0.6747098	0.6704611
0.7696853	0.7913486	0.776807
0.1816415	0.2463594	0.2021274
0.4373684	0.4247883	0.4320095
0.4394645	0.5404567	0.4713984
0.2428578	0.3513279	0.3032431
0.2686255	0.292376	0.2808349
0.3710171	0.5910655	0.5085218
0.5437028	0.3592784	0.4389407
0.6030666	0.7124831	0.6357552
0.6187136	0.4963995	0.5798478
0.5216556	0.5571371	0.5345633
0.4816745	0.6123411	0.5269917
0.6268196	0.6982652	0.6499668
0.4612372	0.4766797	0.4678004
0.4078547	0.4557943	0.4309277
0.5080901	0.5498256	0.5321202
0.3465764	0.3622391	0.3559433
0.374398	0.387888	0.3807751
0.5937693	0.560783	0.5796018
0.3325124	0.3769756	0.3541021
0.5263974	0.5143605	0.5204722
0.3574443	0.4350719	0.3862693
0.4898376	0.5490946	0.5169656
0.6204626	0.5187889	0.5781631
0.3177582	0.3963211	0.3514865
0.3745451	0.3962649	0.3837593
0.09781808	0.5396298	0.2870508
0.4460674	0.5146602	0.4848148
0.3409645	0.2820452	0.321241
-0.01586772	0.07778448	0.002359187
0.4423654	0.4552232	0.4479507
0.3597707	0.4581552	0.3944781
0.6330843	0.5941925	0.6164875
0.4537363	0.456279	0.4549133
0.5869299	0.559103	0.5732401
0.3236465	0.3324276	0.3278002
0.3255115	0.4435269	0.3925483
0.4906658	0.4943343	0.4932963
0.5296787	0.4217396	0.4643961
0.6131458	0.6073923	0.6095819
0.6288198	0.672038	0.654388
0.4464756	0.6110604	0.5486551
0.6622842	0.7220819	0.7019573
0.2757427	0.5080272	0.4152218
0.3336154	0.2484356	0.3058289
0.5939336	0.4972907	0.5408054
0.5914006	0.5973689	0.5940974
0.6331665	0.5175983	0.5689066
0.5953517	0.5685493	0.5832275
0.4100476	0.3944809	0.4035266
0.558087	0.1807732	0.4342558
0.4413442	0.3014564	0.3747509
0.4906282	0.4038329	0.4557855
0.5592867	0.6241297	0.5867166
0.1989857	0.3722602	0.2610485
0.5228561	0.3618692	0.464057
0.3366124	0.3019296	0.3201555
0.4763978	0.4472375	0.4675778
0.5911292	0.639629	0.6101828
0.555007	0.6689342	0.5946585
0.5432633	0.4676307	0.5173747
0.58242	0.6184829	0.5964608
0.5770985	0.5805449	0.578185
0.2054082	0.3059889	0.2562103
0.5467336	0.496947	0.5230303
0.6312434	0.6334584	0.6322568
0.6070536	0.4956762	0.5642897
0.7394624	0.6187743	0.6982792
0.4406853	0.366604	0.4243202
0.6318095	0.5731813	0.6068839
0.7246205	0.6965048	0.714631
0.5177321	0.4544726	0.4953392
0.6340487	0.3577219	0.5766491
-0.04745277	0.1769303	0.06377341
-0.007120106	0.1019142	0.04467894
0.003684002	0.01391821	0.008896397
0.04348991	0.2945732	0.142876
-0.1051844	0.2607714	0.07329494
0.4324298	0.2894746	0.3736052
0.4898823	0.3576478	0.4438205
0.3566698	0.3946498	0.3688842
0.5546013	0.6048891	0.5731995
0.583285	0.4294234	0.5141232
0.3764426	0.3242022	0.3536846
0.2570703	0.297792	0.2757362
0.3988573	0.1907419	0.3266765
0.5326745	0.4807574	0.5158024
0.4550302	0.3550719	0.4089217
0.6337491	0.6100192	0.6247071
0.620789	0.537557	0.5921488
0.4719344	0.3657014	0.4292871
0.7093778	0.5905481	0.6707878
0.6448631	0.5875983	0.6258722
0.4783523	0.4009958	0.4432206
0.7260095	0.6291695	0.6975627
0.7334429	0.5565098	0.6814786
0.6574041	0.5301234	0.6090993
0.5556766	0.4736398	0.5276522
0.6787194	0.640784	0.6662897
0.7316727	0.6177964	0.6938608
0.6787157	0.6004859	0.650805
0.7140099	0.6913332	0.7070683
0.661479	0.7185091	0.6784551
0.6797406	0.6006492	0.6567615
0.6587881	0.647909	0.6544275
0.7202756	0.7626204	0.7344579
0.3314939	0.2780161	0.3121052
0.3282495	0.3112968	0.3224123
0.2568978	0.2602913	0.2581464
0.192231	0.2047754	0.1965548
0.6305427	0.7073116	0.6560021
0.7522432	0.780498	0.7625227
0.6709508	0.7055674	0.6829487
0.7366475	0.7526971	0.7427647
0.1286093	0.1628363	0.1395817
0.279049	0.2626752	0.2731323
0.7381946	0.6950756	0.7236858
0.727141	0.7631226	0.7399709
0.7262139	0.7283598	0.7269483
0.7949606	0.7364854	0.7743697
0.6949342	0.5676999	0.6502419
0.07999464	0.01983148	0.06730226
0.7226939	0.6988322	0.7142976
0.7471252	0.7156593	0.7359291
0.7118176	0.6633479	0.6962811
0.5966412	0.5611092	0.5854636
0.7065688	0.673243	0.6955391
0.5394932	0.5330294	0.5375177
0.28533	0.3913397	0.3161522
0.8058289	0.8190164	0.8104964
0.7988248	0.8139242	0.8042655
0.7375127	0.6903633	0.7185554
0.787093	0.8109892	0.7962627
0.6201042	0.5974055	0.6119537
0.7269186	0.6470661	0.6898457
0.6196258	0.567754	0.5974881
0.4536185	0.3736589	0.4246981
0.6305474	0.5858498	0.6148655
0.6559016	0.5563145	0.6267668
0.7147644	0.5866528	0.6758685
0.0815138	0.1921104	0.139304
0.7608389	0.6965761	0.7389355
0.7365292	0.6038412	0.6914205
0.4041805	0.3647256	0.3894001
0.3871302	0.3189147	0.3588769
0.6533368	0.6286706	0.6455382
0.7561249	0.6988713	0.7344183
0.7033184	0.5806424	0.656751
0.5975952	0.5946816	0.5966095
0.6305434	0.6692088	0.6452902
0.6350521	0.612661	0.6265424
0.7040868	0.6302361	0.6768633
0.5393056	0.5418495	0.5403209
0.5920947	0.6323138	0.607023
0.601985	0.5535958	0.584018
0.6861951	0.6142228	0.6588533
0.6996075	0.6639592	0.6855071
0.6931866	0.6049504	0.6622686
0.6028343	0.5385049	0.5834993
0.5697665	0.5569117	0.5653205
0.4332713	0.5053122	0.4509274
0.5587707	0.4971613	0.5393169
0.4695459	0.3840889	0.4447272
0.4209748	0.3517416	0.4004401
0.7225826	0.6583491	0.7028316
0.6677055	0.5668258	0.6285743
0.7621639	0.7149751	0.7452813
0.7680564	0.5525508	0.706205
0.02731718	0.19043	0.08255619
0.693158	0.5989096	0.6635986
0.6467728	0.4554657	0.5813435
0.6944701	0.6443279	0.6782641
0.6890879	0.564495	0.6514771
0.5888951	0.4933092	0.56358
0.5829933	0.4916764	0.5533405
0.5781616	0.5974397	0.584744
0.5700172	0.5052361	0.5488441
0.6112503	0.5382937	0.583939
0.6521646	0.629352	0.645854
0.6450173	0.5015337	0.6050977
0.6844349	0.6417632	0.6714668
0.658065	0.7658247	0.6942617
0.2796886	0.2836188	0.2806354
0.6057122	0.6258231	0.6121418
0.6932611	0.7305318	0.7050862
0.5738255	0.6253605	0.5941391
0.6018077	0.4588797	0.5626921
0.6795296	0.6100683	0.6587466
0.06784986	0.04924381	0.06109039
0.6546494	0.4998165	0.6022795
0.3926794	0.213898	0.3425454
0.4479073	0.3243275	0.4025516
0.5537565	0.4654716	0.5253308
0.4965605	0.4364502	0.4758938
0.6276768	0.7092092	0.654171
