        0.509     292.982
        0.509     292.982
        0.509     293.933
        0.502     315.921
        0.502     315.921
        0.334     526.695
        0.338     521.663
        0.288     162.259
        0.288     162.259
        0.507     268.508
        0.445     398.635
        0.445     398.635
        0.445     398.635
        0.502     317.825
        0.485     346.864
        0.485     346.864
        0.485     346.864
        0.485     346.864
        0.505     264.016
        0.478     357.405
        0.478     357.405
        0.377     476.025
        0.377     476.025
        0.468     369.914
        0.507     268.258
        0.507     268.258
        0.507     268.258
        0.483     349.517
        0.362     493.384
        0.488     240.015
        0.338     174.548
        0.358     498.034
        0.358     498.034
        0.344     514.074
        0.495     331.574
        0.495     331.574
        0.495     331.574
        0.495     331.574
        0.495     331.574
        0.495     331.574
        0.495     331.574
        0.289     162.456
        0.289     162.456
        0.289     162.456
        0.358     498.077
        0.315     551.594
        0.428     203.876
        0.428     203.876
        0.493     245.166
        0.179     785.451
        0.129     933.045
        0.159     838.795
        0.316     549.760
        0.470     368.034
        0.495     331.406
        0.492     336.672
        0.405     194.935
        0.508     273.321
        0.334     526.346
        0.344     176.217
        0.464     375.665
        0.292     582.807
        0.206     725.741
        0.247     651.089
        0.247     651.089
        0.139     897.881
        0.221     696.737
        0.221     696.737
        0.125     948.459
        0.256     636.450
        0.509     285.542
        0.509     285.542
        0.319     546.076
        0.489     341.354
        0.489     341.354
        0.189     761.979
        0.190     759.460
        0.382     470.322
        0.382     470.322
        0.382     470.322
        0.382     470.322
        0.437     407.520
        0.437     407.520
        0.437     407.520
        0.437     407.520
        0.142     889.798
        0.141     892.960
        0.159     839.078
        0.196     747.949
        0.509     291.350
        0.509     291.350
        0.509     291.350
        0.509     291.350
        0.406     442.834
        0.404     445.175
        0.490     339.614
        0.490     339.614
        0.490     339.614
        0.374     479.589
        0.245     654.838
        0.256     636.939
        0.176     792.885
        0.170     808.178
        0.347     511.126
        0.506     306.578
        0.506     306.578
        0.508     297.607
        0.508     297.607
        0.508     297.607
        0.508     297.607
        0.241     661.473
        0.430     415.314
        0.501     256.000
        0.497     326.344
        0.497     326.344
        0.481     353.487
        0.328     534.431
        0.204     731.200
        0.354     502.422
        0.354     502.422
        0.354     502.422
        0.506     304.378
        0.506     304.378
        0.506     304.378
        0.378     473.857
        0.378     473.857
        0.378     473.857
        0.378     473.857
        0.378     473.857
        0.286     590.477
        0.509     276.267
        0.509     276.267
        0.509     276.267
        0.509     276.267
        0.509     276.267
        0.509     276.267
        0.509     276.267
        0.509     276.267
        0.495     330.991
        0.495     330.991
        0.509     289.370
        0.269     616.294
        0.233     675.095
        0.233     675.095
        0.176     794.397
        0.268     157.633
        0.268     157.633
        0.377     475.064
        0.456     217.688
        0.456     217.688
        0.456     217.688
        0.387     464.458
        0.446     212.022
        0.446     212.022
        0.189     763.904
        0.252     642.739
        0.343     515.625
        0.343     515.625
        0.494     332.969
        0.494     332.969
        0.494     332.969
        0.494     332.969
        0.494     332.969
        0.334     527.032
        0.334     527.032
        0.334     527.032
        0.286     590.875
        0.286     590.875
        0.200     739.194
        0.380     186.584
        0.237     667.468
        0.242     659.933
        0.218     701.744
        0.500     254.513
        0.500     254.513
        0.500     254.513
        0.262     156.482
        0.438     208.335
        0.438     208.335
        0.485     347.547
        0.485     347.547
        0.485     347.547
        0.485     347.547
        0.485     347.547
        0.172     803.657
        0.509     292.716
        0.476     230.140
        0.321     543.868
        0.485     347.183
        0.248     648.726
        0.256     636.066
        0.256     636.066
        0.187     766.881
        0.187     766.881
        0.431     414.137
        0.431     414.137
        0.291     162.885
        0.496     328.104
        0.499     252.954
        0.380     186.768
        0.469     225.382
        0.336     524.928
        0.396     192.031
        0.290     585.872
        0.190     760.838
        0.473     363.140
        0.473     363.140
        0.508     273.436
        0.508     273.436
        0.508     273.436
        0.508     273.436
        0.509     286.751
        0.509     286.751
        0.509     286.751
        0.456     217.242
        0.456     217.242
        0.456     217.242
        0.456     217.242
        0.456     217.242
        0.509     281.730
        0.509     281.730
        0.509     281.730
        0.509     281.730
        0.509     281.730
        0.509     281.730
        0.509     281.730
        0.509     281.730
        0.509     281.730
        0.509     281.730
        0.509     281.730
        0.509     281.730
        0.509     281.730
        0.509     281.730
        0.500     254.406
        0.500     254.406
        0.405     443.944
        0.237     668.763
        0.271     612.716
        0.397     453.216
        0.397     453.216
        0.397     453.216
        0.335     525.758
        0.335     525.758
        0.410     438.491
        0.346     512.442
        0.414     433.882
        0.437     407.758
        0.391     459.207
        0.173     138.700
        0.378     185.906
        0.473     363.640
        0.473     363.640
        0.328     535.001
        0.347     511.540
        0.421     425.238
        0.494     332.744
        0.494     332.744
        0.494     332.744
        0.185     141.028
        0.373     184.484
        0.373     184.484
        0.395     191.709
        0.498     251.814
        0.498     251.814
        0.393     456.826
        0.393     456.826
        0.410     437.921
        0.277     603.870
        0.141     891.529
        0.149     867.367
        0.486     237.911
        0.509     292.810
        0.459     219.335
        0.459     219.335
        0.459     381.710
        0.256     155.056
        0.256     155.056
        0.259     631.865
        0.345     513.246
        0.509     293.503
        0.239     151.538
        0.300     164.890
        0.490     338.775
        0.247     651.649
        0.247     651.649
        0.247     651.649
        0.169     810.858
        0.236     669.146
        0.468     224.319
        0.468     224.319
        0.468     224.319
        0.509     290.568
        0.509     290.568
        0.193     754.342
        0.160     835.095
        0.302     568.996
        0.247     650.890
        0.247     650.890
        0.205     727.358
        0.205     727.358
        0.271     613.665
        0.274     607.783
        0.274     607.783
        0.286     590.431
        0.315     551.558
        0.315     551.558
        0.303     567.800
        0.288     587.747
        0.294     579.350
        0.244     656.727
        0.504     312.381
        0.417     430.082
        0.417     430.082
        0.507     268.402
        0.507     268.402
        0.507     268.402
        0.507     268.402
        0.507     268.402
        0.507     268.402
        0.507     268.402
        0.253     154.507
        0.477     230.707
        0.382     469.407
        0.382     469.407
        0.508     272.120
        0.508     272.120
        0.508     272.120
        0.389     461.285
        0.389     461.285
        0.162     828.628
        0.312     554.529
        0.312     554.529
        0.312     554.529
        0.312     554.529
        0.312     554.529
        0.312     554.529
        0.252     642.543
        0.251     644.034
        0.358     497.969
        0.341     175.193
        0.492     243.430
        0.399     450.966
        0.445     211.875
        0.445     211.875
        0.463     221.386
        0.498     325.850
        0.408     439.800
        0.365     182.095
        0.365     182.095
        0.495     246.891
        0.443     210.808
        0.351     505.818
        0.264     623.327
        0.229     682.286
        0.229     682.286
        0.250     645.559
        0.352     505.085
        0.374     479.037
        0.498     251.648
        0.412     436.314
        0.412     436.314
        0.509     281.956
        0.262     626.471
        0.401     447.879
        0.401     447.879
        0.374     479.097
        0.374     479.097
        0.364     490.901
        0.503     313.557
        0.378     186.121
        0.498     251.108
        0.438     208.493
        0.438     208.493
        0.203     732.599
        0.203     732.599
        0.242     659.244
        0.185     140.860
        0.291     583.428
        0.326     537.523
        0.326     537.523
        0.436     207.428
        0.436     207.428
        0.436     207.428
        0.293     581.240
        0.186     769.971
        0.481     352.911
        0.481     352.911
        0.481     352.911
        0.463     221.569
        0.463     221.569
        0.463     221.569
        0.463     221.569
        0.463     221.569
        0.463     221.569
        0.463     221.569
        0.463     221.569
        0.509     276.636
        0.201     736.460
        0.345     513.828
        0.326     537.157
        0.478     356.477
        0.478     356.477
        0.494     333.215
        0.494     333.215
        0.393     457.169
        0.205     727.858
        0.160     835.510
        0.160     835.510
        0.499     323.299
        0.499     323.299
        0.499     323.299
        0.509     277.627
        0.509     277.627
        0.457     217.790
        0.457     217.790
        0.457     217.790
        0.457     217.790
        0.457     217.790
        0.265     621.730
        0.219     701.177
        0.153     855.064
        0.187     767.459
        0.220     697.912
        0.220     697.912
        0.453     388.360
        0.389     189.459
        0.389     189.459
        0.389     189.459
        0.482     234.907
        0.479     232.591
        0.503     313.493
        0.503     313.493
        0.503     313.493
        0.283     595.154
        0.283     595.154
        0.283     595.154
        0.266     157.239
        0.441     402.682
        0.441     402.682
        0.473     227.673
        0.473     227.673
        0.473     227.673
        0.473     227.673
        0.473     227.673
        0.305     166.220
        0.287     588.940
        0.323     541.215
        0.323     541.215
        0.323     541.215
        0.117     977.510
        0.195     748.680
        0.210     717.476
        0.214     710.506
        0.469     225.431
        0.333     528.395
        0.503     315.158
        0.385     466.817
        0.317     169.024
        0.345     513.174
        0.472     365.174
        0.472     365.174
        0.319     545.378
        0.173     801.164
        0.275     606.430
        0.324     540.138
        0.494     332.682
        0.500     321.828
        0.492     244.080
        0.492     244.080
        0.468     370.355
        0.468     370.355
        0.468     370.355
        0.468     370.355
        0.468     370.355
        0.468     370.355
        0.468     370.355
        0.468     370.355
        0.468     370.355
        0.468     370.355
        0.492     335.977
        0.449     393.847
        0.444     399.564
        0.444     399.564
        0.444     399.564
        0.444     399.564
        0.397     452.452
        0.472     364.665
        0.325     538.487
        0.364     490.518
        0.509     292.279
        0.309     558.896
        0.445     398.501
        0.398     192.719
        0.338     521.986
        0.461     379.483
        0.419     427.361
        0.419     427.361
        0.419     427.361
        0.419     427.361
        0.345     513.313
        0.361     494.166
        0.361     494.166
        0.294     580.165
        0.223     692.364
        0.171     806.889
        0.217     705.290
        0.357     179.807
        0.492     244.238
        0.492     244.238
        0.492     244.238
        0.492     244.238
        0.354     503.006
        0.354     503.006
        0.354     503.006
        0.354     503.006
        0.392     458.444
        0.503     259.288
        0.503     259.288
        0.203     732.126
        0.509     286.105
        0.509     286.105
        0.504     260.815
        0.504     260.815
        0.504     260.815
        0.384     467.449
        0.190     760.908
        0.166     818.149
        0.166     818.149
        0.509     291.524
        0.417     199.625
        0.507     270.335
        0.382     469.659
        0.498     324.438
        0.498     324.438
        0.501     318.154
        0.501     318.154
        0.501     318.154
        0.179     785.490
        0.179     786.513
        0.500     254.144
        0.491     337.355
        0.491     337.355
        0.222     694.198
        0.344     514.354
        0.344     514.354
        0.407     441.582
        0.494     333.045
        0.490     339.829
        0.509     275.704
        0.492     336.392
        0.492     336.392
        0.492     336.392
        0.492     336.392
        0.492     336.392
        0.505     263.682
        0.505     263.682
        0.505     263.682
        0.505     263.682
        0.234     673.655
        0.289     586.536
        0.180     784.839
        0.162     828.962
        0.334     527.042
        0.426     419.694
        0.509     292.796
        0.509     292.796
        0.266     620.650
        0.266     620.650
        0.495     247.198
        0.495     247.198
        0.261     628.087
        0.261     628.087
        0.509     295.075
        0.509     295.075
        0.508     296.313
        0.508     296.313
        0.508     296.313
        0.161     832.431
        0.113     992.775
        0.185     773.051
        0.431     414.717
        0.493     244.540
        0.480     233.090
        0.480     233.090
        0.460     379.892
        0.460     379.892
        0.460     379.892
        0.508     295.535
        0.508     295.535
        0.508     295.535
        0.164     137.032
        0.164     137.032
        0.092     124.318
        0.092     124.318
        0.502     257.826
        0.505     309.273
        0.429     416.349
        0.429     416.349
        0.264     622.863
        0.264     622.863
        0.264     622.863
        0.445     398.056
        0.272     612.103
        0.440     403.811
        0.161     831.836
        0.154     851.535
        0.195     749.622
        0.195     749.622
        0.315     551.391
        0.298     574.036
        0.298     574.036
        0.298     574.036
        0.422     425.048
        0.422     425.048
        0.466     372.557
        0.509     278.424
        0.509     278.424
        0.509     278.424
        0.509     278.424
        0.509     278.424
        0.509     278.424
        0.509     278.424
        0.381     471.127
        0.212     714.054
        0.508     299.542
        0.413     434.926
        0.472     226.843
        0.421     425.313
        0.421     425.313
        0.262     627.199
        0.460     380.391
        0.484     236.481
        0.484     236.481
        0.508     272.777
        0.508     272.777
        0.505     262.457
        0.505     262.457
        0.509     283.025
        0.376     185.301
        0.380     472.292
        0.380     472.292
        0.211     715.808
        0.152     857.595
        0.389     461.714
        0.393     457.541
        0.393     457.541
        0.509     284.498
        0.280     599.719
        0.142     887.093
        0.152     858.135
        0.509     283.923
        0.509     283.923
        0.455     217.114
        0.484     236.404
        0.484     236.404
        0.484     236.404
        0.484     236.404
        0.484     236.404
        0.438     208.602
        0.438     208.602
        0.398     451.788
        0.398     451.788
        0.398     451.788
        0.398     451.788
        0.435     409.285
        0.435     409.285
        0.435     409.285
        0.435     409.285
        0.429     415.996
        0.305     564.521
        0.280     599.528
        0.280     599.528
        0.280     599.528
        0.486     344.829
        0.486     344.829
        0.486     344.829
        0.333     528.426
        0.399     450.915
        0.399     450.915
        0.501     319.463
        0.501     319.463
        0.501     319.463
        0.501     319.463
        0.501     319.463
        0.501     319.463
        0.501     319.463
        0.488     239.470
        0.309     559.549
        0.382     469.960
        0.194     752.024
        0.194     752.024
        0.393     457.776
        0.486     238.037
        0.509     276.542
        0.509     276.542
        0.509     276.542
        0.413     198.152
        0.413     198.152
        0.413     198.152
        0.413     198.152
        0.332     529.602
        0.440     403.577
        0.440     403.577
        0.440     403.577
        0.509     288.400
        0.509     288.400
        0.167     817.343
        0.186     768.842
        0.137     904.564
        0.263     625.599
        0.232     677.258
        0.232     677.258
        0.411     437.480
        0.200     738.634
        0.200     738.634
        0.491     242.751
        0.450     391.855
        0.450     391.855
        0.288     588.032
        0.500     320.280
        0.483     349.581
        0.483     349.581
        0.483     349.581
        0.459     380.979
        0.145     879.242
        0.145     879.242
        0.087     123.629
        0.384     467.391
        0.415     198.969
        0.415     198.969
        0.415     198.969
        0.387     188.808
        0.506     265.156
        0.473     363.350
        0.505     308.750
        0.439     208.733
        0.439     208.733
        0.439     208.733
        0.439     208.733
        0.439     208.733
        0.439     208.733
        0.439     208.733
        0.503     314.240
        0.503     314.240
        0.451     214.636
        0.342     517.083
        0.406     442.932
        0.509     288.403
        0.509     288.403
        0.465     222.443
        0.465     222.443
        0.465     222.443
        0.505     309.970
        0.505     309.970
        0.505     309.970
        0.504     310.401
        0.420     426.547
        0.420     426.547
        0.295     578.288
        0.317     547.978
        0.474     362.573
        0.474     362.573
        0.484     347.923
        0.484     347.923
        0.468     224.671
        0.468     224.671
        0.468     224.671
        0.434     411.244
        0.441     209.898
        0.441     209.898
        0.441     209.898
        0.438     406.686
        0.190     141.865
        0.502     257.146
        0.502     257.146
        0.252     154.286
        0.252     154.286
        0.355     500.995
        0.294     579.863
        0.294     579.863
        0.242     659.493
        0.325     538.071
        0.499     322.399
        0.352     504.708
        0.352     504.708
        0.447     395.788
        0.505     307.766
        0.402     446.940
        0.402     446.940
        0.316     168.969
        0.316     168.969
        0.206     725.807
        0.269     616.307
        0.468     224.196
        0.468     224.196
        0.495     247.863
        0.495     247.863
        0.495     247.863
        0.509     292.871
        0.509     292.871
        0.509     292.871
        0.509     292.871
        0.316     550.481
        0.279     601.266
        0.340     519.126
        0.340     519.126
        0.340     519.126
        0.340     519.126
        0.340     519.126
        0.324     539.192
        0.506     306.159
        0.506     306.159
        0.506     306.159
        0.498     250.989
        0.498     250.989
        0.498     250.989
        0.184     774.392
        0.343     516.008
        0.509     295.097
        0.509     295.097
        0.509     295.097
        0.509     295.097
        0.509     295.097
        0.492     243.431
        0.492     243.431
        0.492     243.431
        0.492     243.431
        0.483     349.359
        0.408     440.143
        0.408     440.143
        0.408     440.143
        0.408     440.143
        0.408     440.143
        0.408     440.143
        0.389     461.352
        0.389     461.352
        0.389     461.352
        0.492     335.990
        0.492     335.990
        0.335     173.713
        0.335     173.713
        0.505     262.731
        0.501     256.313
        0.501     256.313
        0.501     256.313
        0.501     256.313
        0.501     256.313
        0.501     256.313
        0.341     518.471
        0.341     518.471
        0.341     518.471
        0.506     306.746
        0.477     358.790
        0.496     329.760
        0.496     329.760
        0.496     329.760
        0.190     761.184
        0.506     304.800
        0.436     408.779
        0.436     408.779
        0.436     408.779
        0.436     408.779
        0.436     408.779
        0.436     408.779
        0.436     408.779
        0.184     774.543
        0.501     317.926
        0.501     317.926
        0.501     317.926
        0.422     423.958
        0.496     329.440
        0.496     329.440
        0.496     329.440
        0.382     469.499
        0.382     469.499
        0.382     469.499
        0.382     469.499
        0.382     469.499
        0.388     463.062
        0.388     463.062
        0.388     463.062
        0.388     463.062
        0.405     444.172
        0.509     290.755
        0.509     290.755
        0.323     170.695
        0.323     170.695
        0.323     170.695
        0.434     411.033
        0.380     186.749
        0.380     186.749
        0.425     420.742
        0.425     420.742
        0.425     420.742
        0.479     356.072
        0.479     356.072
        0.479     356.072
        0.367     486.930
        0.342     516.818
        0.509     277.094
        0.489     341.046
        0.489     341.046
        0.489     341.046
        0.489     341.046
        0.489     341.046
        0.489     341.046
        0.223     692.872
        0.367     486.733
        0.344     515.156
        0.344     515.156
        0.344     515.156
        0.209     719.798
        0.509     286.088
        0.509     286.088
        0.509     286.088
        0.509     286.088
        0.509     286.088
        0.509     286.088
        0.509     286.088
        0.465     222.496
        0.502     256.778
        0.502     256.778
        0.502     316.160
        0.502     316.160
        0.502     316.160
        0.502     316.160
        0.418     429.201
        0.418     429.201
        0.349     508.378
        0.495     330.568
        0.495     330.568
        0.443     401.029
        0.358     497.809
        0.358     497.809
        0.358     497.809
        0.358     497.809
        0.358     497.809
        0.358     497.809
        0.306     563.413
        0.278     602.204
        0.337     523.793
        0.359     180.439
        0.266     620.648
        0.428     417.814
        0.159     836.826
        0.120     965.295
        0.160     835.531
        0.171     806.626
        0.383     468.350
        0.129     931.728
        0.246     652.229
        0.164     822.998
        0.509     286.720
        0.462     220.617
        0.462     220.617
        0.305     564.224
        0.452     389.549
        0.337     523.809
        0.337     523.809
        0.224     148.434
        0.224     148.434
        0.358     497.986
        0.502     316.271
        0.364     491.102
        0.398     451.916
        0.398     451.916
        0.398     451.916
        0.398     451.916
        0.497     250.308
        0.496     248.907
        0.484     348.152
        0.484     348.152
        0.484     348.152
        0.347     511.193
        0.472     364.720
        0.472     364.720
        0.472     364.720
        0.472     364.720
        0.236     669.335
        0.509     280.207
        0.509     280.207
        0.509     280.207
        0.428     417.298
        0.287     161.856
        0.424     422.248
        0.424     422.248
        0.509     279.487
        0.260     155.954
        0.342     175.677
        0.324     170.925
        0.324     170.925
        0.178     787.622
        0.477     230.800
        0.477     230.800
        0.477     230.800
        0.477     230.800
        0.321     170.160
        0.300     571.078
        0.300     571.078
        0.300     571.078
        0.367     182.626
        0.508     273.018
        0.508     273.018
        0.508     273.018
        0.508     273.018
        0.508     273.018
        0.339     520.364
        0.424     202.350
        0.491     338.246
        0.412     197.557
        0.301     165.133
        0.506     304.438
        0.506     304.438
        0.263     625.131
        0.263     625.131
        0.115     986.163
        0.115     986.163
        0.496     328.127
        0.496     328.127
        0.405     194.918
        0.405     194.918
        0.405     194.918
        0.187     766.755
        0.490     241.519
        0.490     241.519
        0.461     379.205
        0.461     379.205
        0.377     476.043
        0.377     476.043
        0.213     711.898
        0.196     747.641
        0.409     438.677
        0.409     438.677
        0.409     438.677
        0.409     438.677
        0.409     438.677
        0.245     654.216
        0.245     654.216
        0.215     708.247
        0.149     865.513
        0.167     816.587
        0.119     969.412
        0.125     947.728
        0.169     811.388
        0.342     517.411
        0.502     316.619
        0.502     316.619
        0.227     149.193
        0.297     575.539
        0.297     575.539
        0.408     440.379
        0.504     312.215
        0.504     312.215
        0.350     507.571
        0.350     507.571
        0.389     189.601
        0.469     368.626
        0.509     284.165
        0.509     284.165
        0.508     274.569
        0.488     239.673
        0.488     239.673
        0.438     406.007
        0.491     242.405
        0.491     242.405
        0.491     242.405
        0.491     242.405
        0.294     580.160
        0.294     580.160
        0.294     580.160
        0.205     729.194
        0.205     729.194
        0.485     237.075
        0.485     237.075
        0.296     163.959
        0.296     163.959
        0.494     245.715
        0.492     336.599
        0.480     233.184
        0.480     233.184
        0.507     303.890
        0.507     303.890
        0.319     546.265
        0.319     546.265
        0.330     532.550
        0.286     590.836
        0.286     590.836
        0.464     375.634
        0.464     375.634
        0.464     375.634
        0.499     252.130
        0.317     169.187
        0.317     169.187
        0.402     447.098
        0.472     227.342
        0.433     412.492
        0.377     475.945
        0.478     357.069
        0.468     224.408
        0.468     224.408
        0.468     224.408
        0.468     224.408
        0.468     224.408
        0.468     224.408
        0.468     224.408
        0.166     817.902
        0.185     770.829
        0.433     412.185
        0.166     817.923
        0.197     744.814
        0.113     995.550
        0.339     520.157
        0.400     449.106
        0.400     449.106
        0.400     449.106
        0.400     449.106
        0.448     394.261
        0.509     289.079
        0.509     292.985
        0.296     576.342
        0.443     210.723
        0.404     194.792
        0.428     418.039
        0.428     418.039
        0.356     499.956
        0.356     499.956
        0.356     499.956
        0.356     499.956
        0.303     567.860
        0.303     567.860
        0.303     567.860
